chrXL	7793501	4	3	13	1.51787317260837	1.5603809042528	1.74478725207662	1.61331840504848
chrXL	10362501	5	7	11	1.18790074378046	1.30031742021067	1.33767022659208	1.27808341179165
chrXL	4809501	3	2	14	1.64986214413953	1.88546025930547	1.91926597728429	1.822840275834
chrXL	20241501	3	0	11	1.0559117722493	0.975238065158002	1.16319150138442	1.06856154100614
chrXL	1521501	1	0	4	0.791933829186976	0.845206323136933	0.872393626038314	0.838087483142067
chrXL	7808501	0	1	6	0.659944857655811	0.650158710105333	0.75607447589987	0.691422173592204
chrXL	20048501	0	0	10	1.3858842010772	1.49536503324227	1.62846810193818	1.50855746965572
chrXL	7021501	1	0	5	0.857928314952555	0.845206323136933	0.872393626038314	0.859039670220619
chrXL	8025501	0	0	12	1.3858842010772	2.1455237433476	2.03558512742273	1.8647446499911
chrXL	2896001	15	15	20	1.3858842010772	1.69041264627387	1.57030852686896	1.55046184381282
chrXL	21723001	3	0	13	1.91384008720186	1.69041264627387	1.97742555235351	1.8647446499911
chrXL	19849501	6	4	17	1.18790074378046	1.5603809042528	1.68662767700741	1.48760528257717
chrXL	970501	10	2	17	2.63977943062325	2.7306665824424	2.7916596033226	2.72378432021172
chrXL	9486501	6	2	12	1.0559117722493	0.975238065158002	1.1050319263152	1.04760935392758
chrXL	9181501	2	0	11	0.791933829186976	0.520126968084267	0.697914900830651	0.670469986513654
chrXL	6386001	6	5	15	1.71585662990511	1.49536503324227	1.80294682714585	1.67617496628414
chrXL	18505501	2	0	7	1.25389522954604	0.910222194147468	1.1050319263152	1.08951372808469
chrXL	783501	0	1	3	0.725939343421393	0.585142839094801	0.639755325761429	0.649517799435102
chrXL	4732001	4	0	2	1.25389522954604	1.1702856781896	1.04687235124598	1.15237028932034
chrXL	3383501	2	1	13	1.12190625801488	1.30031742021067	1.51214895179974	1.31998778594876
chrXL	278001	14	2	12	1.78185111567069	1.3653332912212	1.57030852686896	1.57141403089138
chrXL	1089501	2	3	7	1.78185111567069	1.69041264627387	1.74478725207662	1.73903152751979
chrXL	19889001	0	4	5	0.527955886124649	0.585142839094801	0.581595750692207	0.565709051120895
chrXL	20921501	0	3	16	1.64986214413953	1.62539677526333	1.86110640221507	1.71807934044124
chrXL	4526501	1	0	10	1.64986214413953	1.950476130316	1.86110640221507	1.822840275834
chrXL	6941001	6	6	7	0.593950371890232	0.780190452126402	0.523436175622988	0.628565612356551
chrXL	5673001	3	0	10	1.0559117722493	1.10526980717907	1.16319150138442	1.11046591516324
chrXL	20226501	2	1	3	0.725939343421393	0.715174581115867	0.697914900830651	0.712374360670757
chrXL	18392501	6	1	21	2.50779045909209	2.40558722738974	2.67534045318416	2.53521463650475
chrXL	8373001	2	4	7	1.31988971531163	1.23530154920013	1.27951065152286	1.27808341179165
chrXL	7655001	3	1	9	1.71585662990511	1.49536503324227	1.57030852686896	1.59236621796993
chrXL	2341501	0	1	2	0.791933829186976	1.10526980717907	0.930553201107533	0.942848418534826
chrXL	21826001	0	1	13	1.58386765837395	1.69041264627387	1.80294682714585	1.69712715336269
chrXL	650501	1	0	7	2.37580148756092	2.27555548536867	2.21006385263039	2.28378839156213
chrXL	19943001	2	1	25	1.45187868684279	1.23530154920013	1.86110640221507	1.52950965673427
chrXL	19518001	2	6	20	1.3858842010772	2.1455237433476	1.97742555235351	1.84379246291255
chrXL	21839001	1	0	14	2.24381251602976	1.43034916223173	2.03558512742273	1.9066490241482
chrXL	2365501	5	8	13	0.461961400359067	0.715174581115867	0.581595750692207	0.586661238199446
chrXL	2576501	0	1	1	1.3858842010772	1.5603809042528	1.33767022659208	1.42474872134151
chrXL	9532001	1	0	8	0.263977943062325	0.845206323136933	0.814234050969092	0.649517799435102
chrXL	1932001	2	1	1	0.263977943062325	0.1950476130316	0.174478725207662	0.209521870785517
chrXL	19780001	2	3	10	0.923922800718137	1.43034916223173	1.33767022659208	1.23617903763455
chrXL	7825501	3	1	6	0.461961400359067	0.455111097073732	0.523436175622988	0.481900302806688
chrXL	8870501	3	0	4	0.791933829186976	0.585142839094801	0.639755325761429	0.670469986513654
chrXL	8596501	1	6	7	0.791933829186976	1.3653332912212	1.16319150138442	1.11046591516324
chrXL	1144501	0	0	0	0.395966914593488	0	0.290797875346104	0.230474057864068
chrXL	18920001	2	0	12	1.97983457296744	2.1455237433476	2.15190427756117	2.09521870785517
chrXL	18807501	4	1	21	1.45187868684279	1.7554285172844	1.97742555235351	1.73903152751979
chrXL	20140001	2	0	14	1.18790074378046	1.3653332912212	1.51214895179974	1.36189216010586
chrXL	1784501	0	9	9	2.17781803026418	2.40558722738974	2.26822342769961	2.28378839156213
chrXL	20273001	0	1	14	1.78185111567069	2.01549200132654	2.09374470249195	1.96950558538386
chrXL	5961501	0	0	0	1.3858842010772	0	0.465276600553766	0.607613425277998
chrXL	5215501	3	7	9	1.3858842010772	1.5603809042528	1.45398937673052	1.46665309549862
chrXL	20435001	4	4	9	0.791933829186976	0.520126968084267	0.814234050969092	0.712374360670757
chrXL	5497001	6	0	15	1.45187868684279	1.49536503324227	1.62846810193818	1.52950965673427
chrXL	4924501	3	3	6	1.3858842010772	1.43034916223173	1.33767022659208	1.38284434718441
chrXL	22050501	0	0	9	1.12190625801488	1.43034916223173	1.3958298016613	1.31998778594876
chrXL	1100001	8	1	5	2.77176840215441	2.7306665824424	2.44270215290727	2.63997557189751
chrXL	19151001	0	2	12	0.857928314952555	1.10526980717907	1.27951065152286	1.08951372808469
chrXL	7778501	2	1	4	0.527955886124649	0.455111097073732	0.523436175622988	0.50285248988524
chrXL	6803501	2	0	2	0.593950371890232	0.390095226063201	0.465276600553766	0.481900302806689
chrXL	6536001	0	0	0	0.131988971531162	0.130031742021067	0.174478725207662	0.146665309549862
chrXL	4715001	17	3	21	2.24381251602976	2.01549200132654	2.09374470249195	2.11617089493372
chrXL	8746001	2	1	8	1.18790074378046	1.23530154920013	1.27951065152286	1.23617903763455
chrXL	20881001	1	1	8	1.64986214413953	1.62539677526333	1.62846810193818	1.63427059212703
chrXL	20963001	6	7	19	1.78185111567069	2.21053961435814	2.26822342769961	2.09521870785517
chrXL	5583001	0	0	7	1.0559117722493	1.23530154920013	1.16319150138442	1.15237028932034
chrXL	20234001	1	0	5	0.725939343421393	0.715174581115867	0.75607447589987	0.733326547749308
chrXL	18513001	1	4	6	1.12190625801488	1.1702856781896	1.1050319263152	1.13141810224179
chrXL	6890501	7	0	15	1.97983457296744	2.08050787233707	2.09374470249195	2.05331433369806
chrXL	9889001	0	9	14	0.923922800718137	1.49536503324227	1.3958298016613	1.27808341179165
chrXL	19243001	2	4	17	1.3858842010772	1.7554285172844	1.80294682714585	1.65522277920558
chrXL	5527501	2	0	11	1.51787317260837	1.62539677526333	1.68662767700741	1.61331840504848
chrXL	19651501	3	11	13	1.91384008720186	1.950476130316	1.86110640221507	1.9066490241482
chrXL	19699001	3	0	6	0.923922800718137	0.910222194147468	0.930553201107533	0.921896231456274
chrXL	554001	0	1	6	1.25389522954604	1.5603809042528	1.3958298016613	1.40379653426296
chrXL	1463001	0	1	2	0.593950371890232	0.715174581115867	0.639755325761429	0.649517799435102
chrXL	3284001	2	0	6	0.725939343421393	0.845206323136933	0.814234050969092	0.796183108984963
chrXL	20064001	0	0	11	1.18790074378046	1.04025393616853	1.33767022659208	1.19427466347745
chrXL	2239501	10	9	12	0.659944857655811	0.585142839094801	0.697914900830651	0.649517799435102
chrXL	9712001	3	2	13	1.64986214413953	1.82044438829494	1.86110640221507	1.78093590167689
chrXL	21571501	0	1	7	1.18790074378046	1.1702856781896	1.22135107645364	1.19427466347745
chrXL	18457501	1	1	11	1.84784560143627	2.08050787233707	2.03558512742273	1.99045777246241
chrXL	8932501	2	0	3	0.923922800718137	1.1702856781896	1.04687235124598	1.04760935392759
chrXL	21876001	0	0	9	1.58386765837395	1.49536503324227	1.62846810193818	1.57141403089138
chrXL	5440001	0	2	5	1.12190625801488	1.3653332912212	1.27951065152286	1.2571312247131
chrXL	5200501	3	4	12	1.25389522954604	1.62539677526333	1.51214895179974	1.46665309549862
chrXL	1448001	0	0	0	0.329972428827905	0.650158710105333	0.581595750692207	0.523804676963791
chrXL	8318001	2	4	3	1.3858842010772	1.49536503324227	1.22135107645364	1.36189216010586
chrXL	8968501	5	8	15	2.17781803026418	2.01549200132654	2.03558512742273	2.07426652077662
chrXL	3107001	14	26	31	1.12190625801488	1.82044438829494	1.86110640221507	1.61331840504848
chrXL	19190001	0	2	9	0.857928314952555	0.975238065158002	1.04687235124598	0.963800605613378
chrXL	546501	1	0	7	1.78185111567069	1.69041264627387	1.74478725207662	1.73903152751979
chrXL	1481501	1	2	9	1.45187868684279	1.82044438829494	1.68662767700741	1.65522277920558
chrXL	18828001	0	0	3	0.395966914593488	0.325079355052666	0.407117025484544	0.37713936741393
chrXL	5660001	1	1	2	0.659944857655811	0.780190452126402	0.697914900830651	0.712374360670757
chrXL	9815501	3	0	15	1.84784560143627	1.62539677526333	1.97742555235351	1.822840275834
chrXL	21816501	0	0	7	1.58386765837395	1.49536503324227	1.51214895179974	1.52950965673427
chrXL	9517001	3	0	6	1.0559117722493	0.780190452126402	0.988712776176755	0.942848418534826
chrXL	10431001	2	0	11	0.791933829186976	0.910222194147468	1.04687235124598	0.921896231456275
chrXL	7030501	1	2	4	0.791933829186976	0.975238065158002	0.814234050969092	0.85903967022062
chrXL	6528501	1	0	3	0.791933829186976	0.650158710105333	0.697914900830651	0.712374360670757
chrXL	1681001	1	1	3	0.593950371890232	0.585142839094801	0.523436175622988	0.565709051120896
chrXL	1504001	1	1	3	0.857928314952555	0.845206323136933	0.814234050969092	0.838087483142067
chrXL	1018501	5	0	20	2.37580148756092	1.950476130316	2.44270215290727	2.26283620448358
chrXL	3819001	13	13	24	1.58386765837395	1.950476130316	2.03558512742273	1.8647446499911
chrXL	7786001	1	0	4	0.659944857655811	0.715174581115867	0.697914900830651	0.691422173592205
chrXL	5810001	5	0	9	1.64986214413953	1.49536503324227	1.57030852686896	1.57141403089138
chrXL	10440001	0	1	9	1.0559117722493	1.49536503324227	1.3958298016613	1.31998778594876
chrXL	1591501	50	38	49	2.83776288791999	2.21053961435814	2.44270215290727	2.49331026234765
chrXL	18489501	3	0	6	0.593950371890232	0.650158710105333	0.697914900830651	0.649517799435102
chrXL	7135501	0	1	3	0.131988971531162	0.390095226063201	0.348957450415325	0.293330619099724
chrXL	8333001	1	0	6	0.725939343421393	0.845206323136933	0.872393626038314	0.817135296063516
